Serving HTTP on 127.0.0.1 port 63008 (http://127.0.0.1:63008/) ...
127.0.0.1 - - [09/Sep/2026 20:15:59] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:15:59] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /opm/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /development/opm/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:00] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:01] "GET /development/opm/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:01] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:01] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:01] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:01] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:01] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:01] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:01] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /development/opm/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /development/evidence/p11/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:02] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:03] "GET /development/evidence/p11/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:03] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:03] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:03] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:03] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:03] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:03] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:03] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /mcp/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /tutorials/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /tutorials/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /tutorials/models/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /tutorials/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /tutorials/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /synthetic-models/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /wells/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /opm/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /security/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /license/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/agent-workflows/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/agent-guide/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/local-setup/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/project-organization/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/platform-proof/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/platform-resinsight/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/platform-opm/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/platform-images/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/testing-and-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/run-result-contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/well-contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/workspaces/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/p04-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/session-mutations/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/mcp/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/mcp-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/launcher-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/p06-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/model-imports/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/p07-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/model-materialization-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/synthetic-models/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p08/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p08-native/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/wells/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/well-schedules/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/docker-jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/p10-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/opm/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/architecture/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/implementation-plan/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/p13-delivery/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/scope-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/foundation-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/releases/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/acceptance.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/baseline-trial.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/changed-trial.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/changed-schedule.inc HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/baseline-dataset.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/changed-dataset.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/baseline-assessment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/changed-assessment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/reference-assessment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/reference-assessment-raw.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/long-schedule.inc HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/memory-failure-trial.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/canceled-trial.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/deadline-trial.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/canceled-repaired-trial.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/deadline-repaired-trial.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/cleanup.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/cleanup-client.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/runtime-preflight.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/environment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/tool-versions.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/focused-checks.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/docker-repair-checks.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/integration/shared-check.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/integration/environment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/integration/lead-evidence-review.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/manual-probe-help.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/manual-probe-reference-check.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:04] "GET /development/evidence/p11/curation-checks.log HTTP/1.1" 200 -
