Serving HTTP on 127.0.0.1 port 63531 (http://127.0.0.1:63531/) ...
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/mcp-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/launcher-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/session-mutations/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/p06-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/model-imports/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/p07-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/model-materialization-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /synthetic-models/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/synthetic-models/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/p10-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /tutorials/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /tutorials/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /tutorials/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/testing-and-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/agent-workflows/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/architecture/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/local-setup/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/platform-proof/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/project-organization/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/scope-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/releases/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/well-contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/p04-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/evidence/session-mutations/focused-tests.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/evidence/session-mutations/final-validation/focused-tests.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/evidence/session-mutations/final-validation/environment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/evidence/session-mutations/shared-check.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/evidence/session-mutations/environment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/evidence/session-mutations/dependency-sync.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/evidence/session-mutations/final-validation/independent-probe.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/evidence/session-mutations/final-validation/independent-tests.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:46:59] "GET /development/platform-resinsight/ HTTP/1.1" 200 -
