Serving HTTP on 127.0.0.1 port 64012 (http://127.0.0.1:64012/) ...
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/run-result-contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/well-contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/workspaces/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/p04-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/session-mutations/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/mcp/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/mcp-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/launcher-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/p06-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/model-imports/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/p07-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/model-materialization-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/synthetic-models/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/p08/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/p08-native/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/wells/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/well-schedules/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/docker-jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/opm/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/p11/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/results/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/p10-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/architecture/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/implementation-plan/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/p13-delivery/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/scope-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/foundation-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/releases/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/install-command.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/install.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/environment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/native-build.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/p04/P04%20first.rsp HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/project-input.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/result.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/events.jsonl HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/acceptance.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/saved-project.rsp HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/review.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/checks.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/checks.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/README.txt HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/browser/review.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/browser/visual-review.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/browser/connection.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/browser/operation-map.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/launcher/browser/guide-commit.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/shared-check.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/environment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/installation.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/dependency-install.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/wheel-build.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/wheel-install.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/catalog-check-script.txt HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/launcher-command.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/launcher-help.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/tools.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/catalog.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/acceptance.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:22:01] "GET /development/evidence/opm-launcher/installed-packages.json HTTP/1.1" 200 -
