Serving HTTP on 127.0.0.1 port 49395 (http://127.0.0.1:49395/) ...
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /development/agent-workflows/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:35] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:36] "GET /development/implementation-plan/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:36] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:36] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:36] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:36] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:36] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:36] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:36] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /development/well-schedules/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /development/well-schedules/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:37] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:38] "GET /development/evidence/p09/integrated/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:38] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:38] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:38] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:38] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:38] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:38] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:38] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/implementation-plan/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /mcp/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/agent-workflows/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /tutorials/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /tutorials/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /tutorials/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /tutorials/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /synthetic-models/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /wells/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/local-setup/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/wells/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/well-schedules/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/architecture/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/workspaces/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/mcp/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/launcher-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/session-mutations/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/p10-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/p06-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/synthetic-models/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/model-materialization-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/platform-proof/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/project-organization/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/testing-and-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/scope-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/releases/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/mcp-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/model-imports/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/p07-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/well-contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/p04-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/evidence/p09/integrated/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/evidence/p09/integrated/environment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/evidence/p09/integrated/shared-check.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/evidence/p09/integrated/initial-collection.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/evidence/p09/integrated/module-rename-collection.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/evidence/p09/integrated/independent-native-service-tests.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:16:39] "GET /development/evidence/p09/integrated/independent-native-service-probe.json HTTP/1.1" 200 -
