Serving HTTP on 127.0.0.1 port 61920 (http://127.0.0.1:61920/) ...
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/implementation-plan/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/scope-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/releases/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/p07-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/platform-opm/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/model-imports/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/model-materialization/environment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/model-materialization/shared-check.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/model-materialization/issue-39.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/model-materialization/dependency-sync.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/model-materialization/result.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/model-materialization/browser/review.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/model-materialization/browser/visual-review.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/p08/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/p08-native/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/p08/browser/visual-review.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/evidence/p08/browser/guide-commit.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /mcp/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/mcp-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /synthetic-models/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /tutorials/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /tutorials/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /tutorials/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/well-contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:28:37] "GET /development/p04-evidence/ HTTP/1.1" 200 -
