Serving HTTP on 127.0.0.1 port 63215 (http://127.0.0.1:63215/) ...
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /license/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/agent-workflows/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/agent-guide/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/local-setup/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/project-organization/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/platform-proof/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/platform-resinsight/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/platform-opm/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/platform-images/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/testing-and-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/run-result-contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/well-contracts/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/workspaces/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/p04-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/session-mutations/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/mcp/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/mcp-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/launcher-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/p06-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/model-imports/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/p07-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/model-materialization-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/synthetic-models/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p08/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p08-native/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/wells/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/well-schedules/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/docker-jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/p10-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/architecture/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/implementation-plan/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/p13-delivery/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/scope-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/foundation-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/releases/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/baseline/events.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/baseline/application.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/native-build/build-command.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/native-build/modeled-well-units.patch HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/case-aware/events.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/versions.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/case-aware/P09NOAUTO.inc HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/prepared-input-initial/events.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/prepared-input-property-names/events.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/prepared-input-validated/events.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/prepared-input-validated/versions.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/prepared-input-validated/P09INPUT.inc HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/integrated/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/client-installation.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/service/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/service/trial-04/connections/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/service/trial-04/independent-numerical-review.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/service/trial-04/independent-visual-lifecycle-review.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/acceptance.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/shared-check.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/native-build/prepared-grid-export.patch HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/native-build/trial-01/build.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/native-build/build-command.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/native-build/build.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/native-build/property-reload.patch HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/native-build/deduplication/build.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/native-build/stable-names/build.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-01/events.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-02/events.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/runtime-installation.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/runtime-sync.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/application-install-final.log HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/events.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/launch-request.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/saved-project-2.rsp HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/input-properties-1.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/input-properties-2.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/before.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/after.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/after-receipt.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/created.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/adopted.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/export-before.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/export-after.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/owned-connection.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/trial-03/cleanup.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/integration/environment.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 20:16:15] "GET /development/evidence/p09/lifetime/integration/shared-check.log HTTP/1.1" 200 -
