Serving HTTP on 127.0.0.1 port 53780 (http://127.0.0.1:53780/) ...
127.0.0.1 - - [09/Sep/2026 08:43:27] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:27] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:27] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:28] "GET /development/agent-workflows/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:28] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:28] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:28] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:28] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:28] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:28] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:28] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /assets/stylesheets/main.ec1eaa64.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /assets/javascripts/bundle.d7400e89.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /javascripts/mathjax.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /assets/images/favicon.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /tutorials/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/agent-workflows/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/local-setup/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/mcp/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /mcp/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/evidence/p04/events.jsonl HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/evidence/p06/observer/server-responses.jsonl HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /tutorials/examples/p06-view-apply.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/evidence/p06/observer/answer.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/evidence/p06/observer/image-review.json HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/evidence/p06/observer/native-01.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/evidence/p06/observer/native-02.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/evidence/p06/observer/native-03.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/evidence/p06/observer/native-04.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/evidence/p06/observer/native-05.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/evidence/p06/observer/native-06.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/implementation-plan/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/workspaces/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/mcp-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/p04-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/p06-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/model-imports/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/p07-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/p10-evidence/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /tutorials/sessions/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /tutorials/views/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /tutorials/jobs/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /development/testing-and-review/ HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:43:29] "GET /tutorials/examples/p06-view-apply.json HTTP/1.1" 200 -
